"","keys","accuracy","rt","Fimg","Simg","feature_index","subID","trialNum","run"
"456",1,1,649,6,6,3,"1408e1b",44,1
"466",0,1,566,1,3,3,"1408e1b",45,1
"476",1,1,322,2,2,3,"1408e1b",46,1
"486",0,1,367,5,1,3,"1408e1b",47,1
"496",0,1,308,1,4,3,"1408e1b",48,1
"506",1,1,336,5,5,3,"1408e1b",49,1
"5110",1,1,297,4,4,3,"1408e1b",50,1
"526",1,1,315,6,6,3,"1408e1b",51,1
"536",0,1,350,6,1,3,"1408e1b",52,1
"546",1,1,514,3,3,3,"1408e1b",53,1
"556",1,0,504,1,2,3,"1408e1b",54,1
"566",1,1,267,1,1,3,"1408e1b",55,1
"576",0,1,319,3,1,3,"1408e1b",56,1
"586",1,1,308,5,5,3,"1408e1b",57,1
"596",0,1,277,5,1,3,"1408e1b",58,1
"606",0,1,306,1,2,3,"1408e1b",59,1
"6110",1,1,345,6,6,3,"1408e1b",60,1
"626",1,1,330,2,2,3,"1408e1b",61,1
"636",1,1,412,3,3,3,"1408e1b",62,1
"646",0,1,361,4,1,3,"1408e1b",63,1
"656",1,1,339,4,4,3,"1408e1b",64,1
"666",0,1,336,1,6,3,"1408e1b",65,1
"676",1,1,391,1,1,3,"1408e1b",66,1
"686",1,1,640,2,2,3,"1408e1b",67,1
"696",1,1,327,1,1,3,"1408e1b",68,1
"706",0,1,324,2,1,3,"1408e1b",69,1
